Experiment	Z spectroscopy	
Saved Date	16.02.2019 17:35:14	
User		
X (m)	75.6695E-9	
Y (m)	15.3828E-9	
Z (m)	-16.9806E-9	
Z offset (m)	700E-12	
Z sweep distance (m)	1.12E-9	
Settling time (s)	10E-3	
Integration time (s)	60E-3	
Final Z (m)	N/A	
Start time	16.02.2019 17:33:53	
Filter type	None	
Order		
Cutoff frq		

[DATA]
Z rel (m)	Current (A)	Bias (V)	Z (m)	OC D1 Phase (deg)	OC D1 Amplitude (m)	OC M1 Freq. Shift (Hz)	OC M1 Excitation (V)	Current [bwd] (A)	Bias [bwd] (V)	Z [bwd] (m)	OC D1 Phase [bwd] (deg)	OC D1 Amplitude [bwd] (m)	OC M1 Freq. Shift [bwd] (Hz)	OC M1 Excitation [bwd] (V)
13.186396E-12	-234.84789E-15	0.0000000E+0	-16.967393E-9	-925.31973E-3	46.490763E-12	-3.4897959E+0	199.00882E-6	-229.39525E-15	0.0000000E+0	-16.967393E-9	-3.0477421E+0	50.135250E-12	-3.8334138E+0	227.81601E-6
10.941914E-12	-241.17633E-15	0.0000000E+0	-16.969636E-9	-4.0780368E+0	46.971534E-12	-3.8798337E+0	206.68302E-6	-242.71421E-15	0.0000000E+0	-16.969636E-9	-238.07301E-3	49.837395E-12	-3.5439179E+0	228.03369E-6
8.6974317E-12	-245.01364E-15	0.0000000E+0	-16.971882E-9	501.31553E-3	47.439171E-12	-3.5042710E+0	212.41304E-6	-244.88758E-15	0.0000000E+0	-16.971882E-9	4.0558271E+0	54.920374E-12	-3.2101572E+0	181.51001E-6
6.4529493E-12	-233.13231E-15	0.0000000E+0	-16.974125E-9	1.5532801E+0	47.707612E-12	-3.3885543E+0	213.95534E-6	-249.71575E-15	0.0000000E+0	-16.974125E-9	2.0178876E+0	47.692388E-12	-3.5078435E+0	261.91241E-6
4.2084669E-12	-255.86941E-15	0.0000000E+0	-16.976371E-9	219.99049E-3	52.199405E-12	-3.4204774E+0	169.93593E-6	-232.02555E-15	0.0000000E+0	-16.976371E-9	2.2950876E+0	50.778336E-12	-3.5244050E+0	225.91998E-6
1.9639845E-12	-217.19283E-15	0.0000000E+0	-16.978614E-9	2.3170733E+0	51.086389E-12	-3.2405088E+0	168.94744E-6	-219.73299E-15	0.0000000E+0	-16.978614E-9	5.2140555E+0	50.419509E-12	-3.3989272E+0	230.77975E-6
-280.55336E-15	-233.77201E-15	0.0000000E+0	-16.980859E-9	-1.4709392E+0	50.778472E-12	-3.5344486E+0	176.42741E-6	-241.20509E-15	0.0000000E+0	-16.980859E-9	4.6813331E+0	50.269032E-12	-3.5669017E+0	230.33816E-6
-2.5250357E-12	-245.98417E-15	0.0000000E+0	-16.983103E-9	-4.7966919E+0	50.403161E-12	-3.8912857E+0	172.93007E-6	-232.19098E-15	0.0000000E+0	-16.983103E-9	1.4163493E+0	49.359562E-12	-3.9572141E+0	244.71409E-6
-4.7695181E-12	-235.90645E-15	0.0000000E+0	-16.985348E-9	-5.6082325E+0	48.779585E-12	-4.1558714E+0	192.92466E-6	-240.09958E-15	0.0000000E+0	-16.985348E-9	3.5366545E+0	47.401527E-12	-3.8171661E+0	258.87508E-6
-7.0140005E-12	-238.51556E-15	0.0000000E+0	-16.987594E-9	-3.3881381E+0	44.732936E-12	-4.0758076E+0	245.04276E-6	-252.19033E-15	0.0000000E+0	-16.987594E-9	892.75938E-3	50.516504E-12	-4.1206346E+0	228.10113E-6
-9.2584829E-12	-232.00989E-15	0.0000000E+0	-16.989837E-9	-4.3014188E+0	47.947507E-12	-4.2505617E+0	230.15832E-6	-247.82457E-15	0.0000000E+0	-16.989837E-9	3.5989428E+0	51.694100E-12	-3.9717531E+0	213.23582E-6
-11.502965E-12	-234.42609E-15	0.0000000E+0	-16.992082E-9	611.34297E-3	47.065556E-12	-3.9399848E+0	246.81160E-6	-238.28585E-15	0.0000000E+0	-16.992082E-9	-2.6045873E+0	49.923836E-12	-4.5298018E+0	241.97482E-6
-13.747448E-12	-242.53101E-15	0.0000000E+0	-16.994326E-9	-824.65082E-3	51.373059E-12	-4.0072465E+0	196.96314E-6	-226.01655E-15	0.0000000E+0	-16.994326E-9	1.5590924E+0	50.312535E-12	-4.1106095E+0	235.74136E-6
-15.991930E-12	-244.75937E-15	0.0000000E+0	-16.996571E-9	2.4923463E+0	56.282541E-12	-3.7404728E+0	129.53105E-6	-233.38617E-15	0.0000000E+0	-16.996571E-9	-675.58181E-3	48.114880E-12	-4.3120632E+0	257.34110E-6
-18.236468E-12	-256.97535E-15	0.0000000E+0	-16.998815E-9	4.6695414E+0	50.561989E-12	-3.4339166E+0	177.72125E-6	-248.14019E-15	0.0000000E+0	-16.998815E-9	-1.3812040E+0	45.751784E-12	-4.2982950E+0	275.93184E-6
-20.480950E-12	-244.42896E-15	0.0000000E+0	-17.001060E-9	3.1604371E+0	47.658332E-12	-3.4083641E+0	214.06577E-6	-238.16864E-15	0.0000000E+0	-17.001060E-9	773.69410E-3	45.987558E-12	-4.1124430E+0	256.49983E-6
-22.725433E-12	-242.99090E-15	0.0000000E+0	-17.003304E-9	-3.0421259E+0	52.510982E-12	-4.0371904E+0	154.69585E-6	-248.69359E-15	0.0000000E+0	-17.003304E-9	-213.26211E-3	48.103414E-12	-4.2579608E+0	222.13734E-6
-24.969915E-12	-235.18890E-15	0.0000000E+0	-17.005549E-9	-4.9401236E+0	51.214064E-12	-4.2686920E+0	163.74854E-6	-252.52624E-15	0.0000000E+0	-17.005549E-9	556.80758E-3	44.250530E-12	-4.1525755E+0	250.09317E-6
-27.214397E-12	-240.53578E-15	0.0000000E+0	-17.007793E-9	-1.4298207E+0	51.495152E-12	-4.0794477E+0	151.21850E-6	-234.16295E-15	0.0000000E+0	-17.007793E-9	-1.9796288E+0	49.218369E-12	-4.3913345E+0	180.31601E-6
-29.458880E-12	-244.19456E-15	0.0000000E+0	-17.010038E-9	-1.9322220E+0	49.074751E-12	-4.2160578E+0	179.04278E-6	-244.72340E-15	0.0000000E+0	-17.010038E-9	758.29971E-3	49.245462E-12	-4.1380625E+0	178.33219E-6
-31.703362E-12	-222.22408E-15	0.0000000E+0	-17.012281E-9	-4.1354117E+0	46.474678E-12	-4.4485798E+0	214.45152E-6	-233.53043E-15	0.0000000E+0	-17.012281E-9	5.2193303E+0	51.778713E-12	-3.8820291E+0	152.66400E-6
-33.947845E-12	-231.70273E-15	0.0000000E+0	-17.014527E-9	-1.3616266E+0	49.615260E-12	-4.3309603E+0	189.28204E-6	-234.31355E-15	0.0000000E+0	-17.014527E-9	1.6528615E+0	57.008748E-12	-4.2804661E+0	112.81755E-6
-36.192327E-12	-238.75503E-15	0.0000000E+0	-17.016770E-9	-3.6968439E+0	45.419158E-12	-4.5152454E+0	240.79457E-6	-247.46793E-15	0.0000000E+0	-17.016770E-9	4.5472093E+0	50.399657E-12	-4.1416411E+0	195.48667E-6
-38.436865E-12	-230.52233E-15	0.0000000E+0	-17.019016E-9	-2.5559895E+0	46.702760E-12	-4.5719109E+0	238.69074E-6	-229.77985E-15	0.0000000E+0	-17.019016E-9	-2.4516268E+0	54.762941E-12	-4.7072034E+0	160.82902E-6
-40.681347E-12	-223.69427E-15	0.0000000E+0	-17.021261E-9	-240.59600E-3	47.557430E-12	-4.3786039E+0	245.18429E-6	-238.68480E-15	0.0000000E+0	-17.021261E-9	3.0080843E+0	49.776936E-12	-4.2964153E+0	221.29051E-6
-42.925830E-12	-243.30695E-15	0.0000000E+0	-17.023504E-9	-2.9248927E+0	51.541108E-12	-4.6635976E+0	197.51415E-6	-259.20160E-15	0.0000000E+0	-17.023504E-9	1.8710353E+0	49.568467E-12	-4.4493341E+0	224.91062E-6
-45.170312E-12	-227.37252E-15	0.0000000E+0	-17.025750E-9	-2.8782339E+0	49.571253E-12	-4.7983923E+0	224.37447E-6	-235.64795E-15	0.0000000E+0	-17.025750E-9	2.2832589E+0	46.061984E-12	-4.4785709E+0	253.30595E-6
-47.414794E-12	-250.11005E-15	0.0000000E+0	-17.027993E-9	4.0866575E+0	51.476073E-12	-4.1709175E+0	200.86417E-6	-223.96039E-15	0.0000000E+0	-17.027993E-9	2.5621433E+0	47.381848E-12	-4.5236325E+0	222.34822E-6
-49.659277E-12	-250.74932E-15	0.0000000E+0	-17.030239E-9	-3.1901801E+0	47.942993E-12	-4.7669940E+0	241.19172E-6	-211.78798E-15	0.0000000E+0	-17.030239E-9	6.6262479E+0	55.998029E-12	-4.3079882E+0	137.15459E-6
-51.903759E-12	-226.32033E-15	0.0000000E+0	-17.032482E-9	2.4659007E+0	54.167733E-12	-4.2966738E+0	168.76216E-6	-223.25003E-15	0.0000000E+0	-17.032482E-9	-5.2906280E+0	52.813618E-12	-5.3398437E+0	191.10140E-6
-54.148241E-12	-230.27571E-15	0.0000000E+0	-17.034727E-9	1.2605281E+0	51.431095E-12	-4.3128195E+0	190.33698E-6	-261.84710E-15	0.0000000E+0	-17.034727E-9	2.6846449E+0	50.279406E-12	-4.6520157E+0	226.01720E-6
-56.392724E-12	-225.00286E-15	0.0000000E+0	-17.036971E-9	-707.88562E-3	54.955460E-12	-4.5332212E+0	137.84174E-6	-252.60791E-15	0.0000000E+0	-17.036971E-9	-1.8948277E+0	40.974588E-12	-4.9886470E+0	304.41006E-6
-58.637262E-12	-237.11984E-15	0.0000000E+0	-17.039216E-9	1.4030110E+0	53.465073E-12	-4.2742939E+0	136.86421E-6	-222.84304E-15	0.0000000E+0	-17.039216E-9	1.6636673E+0	51.550229E-12	-4.7071080E+0	178.79266E-6
-60.881744E-12	-256.74815E-15	0.0000000E+0	-17.041460E-9	-5.3467069E+0	47.882955E-12	-4.9102316E+0	193.73056E-6	-233.20170E-15	0.0000000E+0	-17.041460E-9	3.1624384E+0	48.212465E-12	-4.6340146E+0	215.83353E-6
-63.126226E-12	-217.04009E-15	0.0000000E+0	-17.043705E-9	4.7818208E+0	52.303172E-12	-4.0456514E+0	146.91569E-6	-237.79297E-15	0.0000000E+0	-17.043705E-9	1.9051191E+0	52.983843E-12	-4.8115020E+0	166.86367E-6
-65.370709E-12	-235.00909E-15	0.0000000E+0	-17.045949E-9	1.3810158E+0	54.784708E-12	-4.2353415E+0	110.71971E-6	-235.46307E-15	0.0000000E+0	-17.045949E-9	1.9477543E+0	48.352548E-12	-4.9115295E+0	221.60595E-6
-67.615191E-12	-239.27372E-15	0.0000000E+0	-17.048194E-9	-2.3551822E+0	55.556466E-12	-4.5657630E+0	78.332210E-6	-225.38067E-15	0.0000000E+0	-17.048194E-9	1.1924210E+0	49.349927E-12	-4.9886580E+0	207.60373E-6
-69.859674E-12	-249.72421E-15	0.0000000E+0	-17.050438E-9	-908.90425E-3	46.840785E-12	-4.5124049E+0	174.16557E-6	-229.48960E-15	0.0000000E+0	-17.050438E-9	-527.66037E-3	48.015193E-12	-5.1457224E+0	215.42085E-6
-72.104156E-12	-238.15807E-15	0.0000000E+0	-17.052683E-9	-2.4887729E+0	49.764942E-12	-4.6828060E+0	144.78684E-6	-231.43155E-15	0.0000000E+0	-17.052683E-9	4.3351789E+0	50.601617E-12	-4.8074169E+0	181.24585E-6
-74.348638E-12	-239.84997E-15	0.0000000E+0	-17.054928E-9	1.0158876E+0	46.468711E-12	-4.3732333E+0	191.18744E-6	-238.01929E-15	0.0000000E+0	-17.054928E-9	-632.54535E-3	56.404752E-12	-5.2750330E+0	136.08830E-6
-76.593176E-12	-255.99678E-15	0.0000000E+0	-17.057172E-9	-7.3550172E+0	46.607763E-12	-5.2236462E+0	199.07358E-6	-226.35882E-15	0.0000000E+0	-17.057172E-9	4.4392662E+0	47.375295E-12	-4.8682556E+0	240.62388E-6
-78.837659E-12	-250.65751E-15	0.0000000E+0	-17.059417E-9	-4.9061880E+0	52.937280E-12	-5.1739397E+0	129.42971E-6	-215.21324E-15	0.0000000E+0	-17.059417E-9	701.40713E-3	46.864665E-12	-5.3042655E+0	238.69230E-6
-81.082141E-12	-240.28023E-15	0.0000000E+0	-17.061661E-9	-3.4414203E+0	42.705447E-12	-5.2123346E+0	246.72179E-6	-226.27505E-15	0.0000000E+0	-17.061661E-9	4.4914861E+0	47.514982E-12	-5.0357533E+0	221.24907E-6
-83.326623E-12	-243.38436E-15	0.0000000E+0	-17.063906E-9	-1.2218300E+0	46.918625E-12	-5.0246105E+0	223.01913E-6	-237.23661E-15	0.0000000E+0	-17.063906E-9	3.3656523E+0	51.044374E-12	-5.2409739E+0	175.68374E-6
-85.571106E-12	-258.84492E-15	0.0000000E+0	-17.066149E-9	-1.3623520E+0	52.597541E-12	-5.0967860E+0	160.92272E-6	-223.34058E-15	0.0000000E+0	-17.066149E-9	4.7464728E+0	55.527118E-12	-5.2354245E+0	141.37891E-6
-87.815588E-12	-239.31901E-15	0.0000000E+0	-17.068395E-9	-19.739022E-3	47.410218E-12	-4.9613581E+0	216.92015E-6	-226.55895E-15	0.0000000E+0	-17.068395E-9	4.6921196E+0	51.492925E-12	-5.3890271E+0	197.09286E-6
-90.060071E-12	-224.09831E-15	0.0000000E+0	-17.070638E-9	-5.4389873E+0	47.879100E-12	-5.4923692E+0	226.54186E-6	-244.95567E-15	0.0000000E+0	-17.070638E-9	-3.5907767E+0	44.407047E-12	-6.1419811E+0	266.38081E-6
-92.304553E-12	-233.72293E-15	0.0000000E+0	-17.072884E-9	-7.3982077E+0	50.094050E-12	-5.8498688E+0	202.66471E-6	-218.91390E-15	0.0000000E+0	-17.072884E-9	2.3348680E+0	48.213548E-12	-5.5945826E+0	209.19017E-6
-94.549035E-12	-223.80555E-15	0.0000000E+0	-17.075127E-9	-976.85516E-3	54.272458E-12	-5.4204569E+0	149.87039E-6	-233.58163E-15	0.0000000E+0	-17.075127E-9	1.5908900E+0	60.056030E-12	-5.7419066E+0	101.05532E-6
-96.793573E-12	-239.55255E-15	0.0000000E+0	-17.077372E-9	-1.9121349E+0	50.088420E-12	-5.5716600E+0	189.74976E-6	-223.36259E-15	0.0000000E+0	-17.077372E-9	4.0685143E+0	49.638176E-12	-5.5838227E+0	238.13620E-6
-99.038056E-12	-258.09099E-15	0.0000000E+0	-17.079616E-9	2.3314378E+0	51.333614E-12	-5.1893873E+0	166.98494E-6	-247.20053E-15	0.0000000E+0	-17.079616E-9	3.5577888E+0	46.124257E-12	-5.7270041E+0	263.41295E-6
-101.28254E-12	-246.07177E-15	0.0000000E+0	-17.081861E-9	-1.7935338E+0	49.935424E-12	-5.5477242E+0	187.08657E-6	-259.35219E-15	0.0000000E+0	-17.081861E-9	2.7048788E+0	49.994283E-12	-5.9616008E+0	213.93475E-6
-103.52702E-12	-238.72034E-15	0.0000000E+0	-17.084107E-9	-5.6249104E+0	53.346768E-12	-6.0198927E+0	142.04714E-6	-236.60072E-15	0.0000000E+0	-17.084107E-9	-394.98320E-3	42.137297E-12	-6.2552929E+0	288.05222E-6
-105.77150E-12	-239.94261E-15	0.0000000E+0	-17.086350E-9	-4.2783327E+0	46.909900E-12	-6.0375609E+0	210.35856E-6	-224.24385E-15	0.0000000E+0	-17.086350E-9	-840.38913E-3	50.040257E-12	-6.2431345E+0	187.06049E-6
-108.01599E-12	-246.84093E-15	0.0000000E+0	-17.088595E-9	5.0727859E+0	47.435739E-12	-5.2132807E+0	215.44665E-6	-223.91470E-15	0.0000000E+0	-17.088595E-9	-290.21451E-3	48.671775E-12	-6.1679087E+0	198.80882E-6
-110.26047E-12	-217.25713E-15	0.0000000E+0	-17.090839E-9	5.4344091E+0	51.800626E-12	-5.0447459E+0	166.00933E-6	-236.54486E-15	0.0000000E+0	-17.090839E-9	4.0937629E+0	50.085602E-12	-5.8122063E+0	184.49662E-6
-112.50495E-12	-240.73462E-15	0.0000000E+0	-17.093084E-9	-6.2819533E+0	49.904421E-12	-6.0274258E+0	181.73349E-6	-236.30709E-15	0.0000000E+0	-17.093084E-9	8.4843311E+0	54.710344E-12	-5.6419740E+0	143.77323E-6
-114.74949E-12	-237.66308E-15	0.0000000E+0	-17.095328E-9	-3.8980250E+0	52.088615E-12	-6.0417347E+0	159.39496E-6	-229.23449E-15	0.0000000E+0	-17.095328E-9	2.7578459E+0	55.294026E-12	-6.3174639E+0	156.98266E-6
-116.99397E-12	-223.52927E-15	0.0000000E+0	-17.097573E-9	-3.1158559E+0	50.386230E-12	-6.0806417E+0	178.65110E-6	-223.74251E-15	0.0000000E+0	-17.097573E-9	5.0397034E+0	46.709907E-12	-6.2239351E+0	257.48153E-6
-119.23845E-12	-228.83849E-15	0.0000000E+0	-17.099817E-9	-3.6608603E+0	50.712132E-12	-6.2278476E+0	161.05067E-6	-246.86758E-15	0.0000000E+0	-17.099817E-9	1.8387449E+0	45.661593E-12	-6.6112633E+0	254.27720E-6
-121.48293E-12	-250.76287E-15	0.0000000E+0	-17.102062E-9	893.53937E-3	47.588475E-12	-5.9035802E+0	208.38200E-6	-219.76641E-15	0.0000000E+0	-17.102062E-9	-2.7022700E+0	47.824224E-12	-6.9800377E+0	219.17405E-6
-123.72742E-12	-225.79149E-15	0.0000000E+0	-17.104306E-9	1.1325395E+0	48.905040E-12	-5.8145890E+0	200.06322E-6	-245.26071E-15	0.0000000E+0	-17.104306E-9	4.4531121E+0	53.765933E-12	-6.3393307E+0	158.44591E-6
-125.97190E-12	-238.44365E-15	0.0000000E+0	-17.106551E-9	-180.90951E-3	51.039215E-12	-5.9188871E+0	172.49667E-6	-225.52493E-15	0.0000000E+0	-17.106551E-9	4.1619339E+0	56.548950E-12	-6.5517440E+0	142.68003E-6
-128.21638E-12	-243.02516E-15	0.0000000E+0	-17.108794E-9	-1.8251488E+0	46.523185E-12	-6.1244578E+0	231.41690E-6	-218.09822E-15	0.0000000E+0	-17.108794E-9	5.2574172E+0	56.034163E-12	-6.5607004E+0	172.53007E-6
-130.46086E-12	-225.29054E-15	0.0000000E+0	-17.111040E-9	-2.6023030E+0	51.969089E-12	-6.2870321E+0	173.00251E-6	-238.23421E-15	0.0000000E+0	-17.111040E-9	2.6910231E+0	57.053209E-12	-6.9124084E+0	191.46017E-6
-132.70535E-12	-203.38226E-15	0.0000000E+0	-17.113283E-9	387.68965E-3	50.027652E-12	-6.0476270E+0	189.02036E-6	-243.00063E-15	0.0000000E+0	-17.113283E-9	2.5228231E+0	49.888104E-12	-6.9627190E+0	277.08177E-6
-134.94988E-12	-237.61144E-15	0.0000000E+0	-17.115529E-9	-4.1970277E+0	48.452690E-12	-6.5426855E+0	208.25659E-6	-237.79972E-15	0.0000000E+0	-17.115529E-9	4.7801509E+0	46.127050E-12	-6.9058185E+0	308.17220E-6
-137.19437E-12	-230.42335E-15	0.0000000E+0	-17.117774E-9	-8.0838652E+0	46.279387E-12	-7.0269194E+0	240.07217E-6	-236.78856E-15	0.0000000E+0	-17.117774E-9	-2.0811124E+0	43.602153E-12	-7.5385127E+0	324.76839E-6
-139.43885E-12	-240.03358E-15	0.0000000E+0	-17.120017E-9	-4.6282172E+0	47.880869E-12	-6.8884497E+0	235.51029E-6	-247.72770E-15	0.0000000E+0	-17.120017E-9	3.7815287E+0	46.890890E-12	-7.0350075E+0	267.21743E-6
-141.68333E-12	-235.41821E-15	0.0000000E+0	-17.122263E-9	-3.1377118E+0	56.097012E-12	-6.8657990E+0	139.01967E-6	-239.04443E-15	0.0000000E+0	-17.122263E-9	3.2746122E+0	47.874243E-12	-7.2100124E+0	244.13870E-6
-143.92781E-12	-240.07505E-15	0.0000000E+0	-17.124506E-9	-4.5920362E+0	55.694605E-12	-7.1341510E+0	117.89171E-6	-234.03008E-15	0.0000000E+0	-17.124506E-9	3.1172664E+0	55.476030E-12	-7.2969675E+0	167.91953E-6
-146.17230E-12	-238.16696E-15	0.0000000E+0	-17.126752E-9	331.86287E-3	44.031993E-12	-6.7268953E+0	253.50426E-6	-232.69909E-15	0.0000000E+0	-17.126752E-9	-1.0902327E+0	50.929587E-12	-7.6849561E+0	236.37361E-6
-148.41678E-12	-248.82895E-15	0.0000000E+0	-17.128995E-9	928.36243E-3	53.186101E-12	-6.6392269E+0	157.83496E-6	-238.07684E-15	0.0000000E+0	-17.128995E-9	903.07802E-3	45.320189E-12	-7.5112629E+0	288.86713E-6
-150.66126E-12	-218.35122E-15	0.0000000E+0	-17.131240E-9	-4.9760056E+0	56.968211E-12	-7.1871743E+0	100.66756E-6	-229.81243E-15	0.0000000E+0	-17.131240E-9	1.4382865E+0	45.422249E-12	-7.5215292E+0	272.14401E-6
-152.90580E-12	-242.18155E-15	0.0000000E+0	-17.133484E-9	-6.4076853E+0	55.328978E-12	-7.4836607E+0	94.216506E-6	-230.09968E-15	0.0000000E+0	-17.133484E-9	3.8158686E+0	50.768979E-12	-7.3906021E+0	202.96211E-6
-155.15028E-12	-231.93798E-15	0.0000000E+0	-17.135729E-9	-1.4459509E+0	50.673635E-12	-7.1717710E+0	130.95517E-6	-244.17426E-15	0.0000000E+0	-17.135729E-9	4.4091568E+0	57.808223E-12	-7.4762349E+0	146.78332E-6
-157.39476E-12	-247.18614E-15	0.0000000E+0	-17.137973E-9	-8.8006382E+0	44.327441E-12	-7.9480567E+0	208.74105E-6	-236.59140E-15	0.0000000E+0	-17.137973E-9	5.7844815E+0	55.706235E-12	-7.5248790E+0	190.87762E-6
-159.63925E-12	-230.03157E-15	0.0000000E+0	-17.140218E-9	-3.3843849E+0	40.113732E-12	-7.6219268E+0	283.37032E-6	-237.49172E-15	0.0000000E+0	-17.140218E-9	5.8587823E+0	52.987368E-12	-7.6656523E+0	234.36827E-6
-161.88373E-12	-235.08059E-15	0.0000000E+0	-17.142462E-9	-3.8817482E+0	44.622354E-12	-7.8014345E+0	257.57108E-6	-240.14444E-15	0.0000000E+0	-17.142462E-9	2.7544968E+0	52.947979E-12	-8.1008320E+0	249.05297E-6
-164.12821E-12	-220.57491E-15	0.0000000E+0	-17.144707E-9	-3.1232634E+0	49.769001E-12	-7.8047194E+0	212.44219E-6	-237.05384E-15	0.0000000E+0	-17.144707E-9	6.6098909E+0	49.696084E-12	-7.8942013E+0	288.85220E-6
-166.37269E-12	-239.07826E-15	0.0000000E+0	-17.146951E-9	-2.2222681E+0	46.041872E-12	-7.8111014E+0	264.07660E-6	-241.41577E-15	0.0000000E+0	-17.146951E-9	2.3283587E+0	46.431810E-12	-8.3860664E+0	319.38936E-6
-168.61718E-12	-242.32032E-15	0.0000000E+0	-17.149196E-9	-2.2420418E+0	49.939906E-12	-7.8559451E+0	230.74236E-6	-231.06346E-15	0.0000000E+0	-17.149196E-9	-1.7886277E+0	47.076079E-12	-8.7039003E+0	300.50075E-6
-170.86166E-12	-220.48650E-15	0.0000000E+0	-17.151441E-9	-3.5149443E+0	53.223721E-12	-8.0784731E+0	185.35333E-6	-236.03970E-15	0.0000000E+0	-17.151441E-9	-24.068167E-3	46.605952E-12	-8.5543985E+0	294.26720E-6
-173.10620E-12	-203.82522E-15	0.0000000E+0	-17.153685E-9	-5.7156014E+0	48.240252E-12	-8.3956242E+0	233.03319E-6	-227.05606E-15	0.0000000E+0	-17.153685E-9	6.7213111E+0	41.569557E-12	-8.0702600E+0	326.28843E-6
-175.35068E-12	-226.46797E-15	0.0000000E+0	-17.155930E-9	-8.0749331E+0	42.565326E-12	-8.8135233E+0	312.88725E-6	-233.56767E-15	0.0000000E+0	-17.155930E-9	10.316898E+0	49.059062E-12	-7.9446254E+0	221.53978E-6
-177.59516E-12	-236.26267E-15	0.0000000E+0	-17.158174E-9	-6.2828159E+0	45.870974E-12	-8.8496933E+0	304.13049E-6	-231.82034E-15	0.0000000E+0	-17.158174E-9	1.3313942E+0	54.525478E-12	-8.8985157E+0	173.28429E-6
-179.83964E-12	-241.24569E-15	0.0000000E+0	-17.160419E-9	627.26223E-3	47.758117E-12	-8.3758154E+0	289.63276E-6	-242.87243E-15	0.0000000E+0	-17.160419E-9	5.4689960E+0	58.592610E-12	-8.7082949E+0	150.37510E-6
-182.08413E-12	-248.39741E-15	0.0000000E+0	-17.162662E-9	1.1055754E+0	53.938517E-12	-8.2717190E+0	221.92806E-6	-233.47079E-15	0.0000000E+0	-17.162662E-9	3.3324475E+0	57.083761E-12	-8.9774780E+0	199.40657E-6
-184.32861E-12	-233.95562E-15	0.0000000E+0	-17.164908E-9	-2.7341917E+0	48.924160E-12	-8.6352911E+0	270.50156E-6	-250.36898E-15	0.0000000E+0	-17.164908E-9	5.7192502E+0	47.582747E-12	-8.8695526E+0	308.07426E-6
-186.57309E-12	-236.20006E-15	0.0000000E+0	-17.167151E-9	-10.507745E+0	49.847446E-12	-9.5074434E+0	262.19082E-6	-238.27018E-15	0.0000000E+0	-17.167151E-9	4.1866255E+0	43.796626E-12	-9.1796436E+0	330.17684E-6
-188.81757E-12	-232.69526E-15	0.0000000E+0	-17.169397E-9	-5.8601246E+0	47.831974E-12	-9.3627529E+0	288.48823E-6	-228.10825E-15	0.0000000E+0	-17.169397E-9	4.7432818E+0	55.083316E-12	-9.2381086E+0	203.08775E-6
-191.06211E-12	-230.64081E-15	0.0000000E+0	-17.171640E-9	-7.6385174E+0	50.582306E-12	-9.6942339E+0	262.11029E-6	-230.96488E-15	0.0000000E+0	-17.171640E-9	5.1413240E+0	59.220739E-12	-9.3666573E+0	184.78435E-6
-193.30659E-12	-241.22455E-15	0.0000000E+0	-17.173885E-9	-2.5610445E+0	47.036517E-12	-9.4071541E+0	302.00111E-6	-256.46087E-15	0.0000000E+0	-17.173885E-9	5.4418678E+0	52.315288E-12	-9.4474068E+0	280.29358E-6
-195.55108E-12	-236.12644E-15	0.0000000E+0	-17.176129E-9	-1.6870617E+0	47.181866E-12	-9.3982763E+0	314.68412E-6	-264.02470E-15	0.0000000E+0	-17.176129E-9	6.3498626E+0	47.143549E-12	-9.5752392E+0	338.90034E-6
-197.79556E-12	-229.37411E-15	0.0000000E+0	-17.178374E-9	-1.5466734E+0	60.467187E-12	-9.3930111E+0	150.14091E-6	-257.14459E-15	0.0000000E+0	-17.178374E-9	2.5941765E+0	42.803733E-12	-9.9804497E+0	367.37163E-6
-200.04004E-12	-225.31383E-15	0.0000000E+0	-17.180620E-9	-917.26220E-3	52.725570E-12	-9.3836842E+0	211.39790E-6	-225.87524E-15	0.0000000E+0	-17.180620E-9	8.3971739E+0	47.619443E-12	-9.5948763E+0	294.69660E-6
-202.28452E-12	-237.32841E-15	0.0000000E+0	-17.182863E-9	-6.0811963E+0	50.207481E-12	-9.9364338E+0	236.84899E-6	-241.50674E-15	0.0000000E+0	-17.182863E-9	3.8233507E+0	51.772028E-12	-10.170119E+0	249.16499E-6
-204.52900E-12	-228.82241E-15	0.0000000E+0	-17.185108E-9	-2.2360792E+0	49.543397E-12	-9.7101202E+0	237.57129E-6	-219.57561E-15	0.0000000E+0	-17.185108E-9	8.0586557E+0	53.825507E-12	-9.9645977E+0	239.13622E-6
-206.77349E-12	-239.79749E-15	0.0000000E+0	-17.187352E-9	-375.98068E-3	47.490636E-12	-9.6216059E+0	266.38267E-6	-221.32800E-15	0.0000000E+0	-17.187352E-9	5.3500142E+0	52.091727E-12	-10.430704E+0	272.94751E-6
-209.01797E-12	-210.31440E-15	0.0000000E+0	-17.189597E-9	-3.3690548E+0	51.797032E-12	-9.8921328E+0	224.97476E-6	-241.99455E-15	0.0000000E+0	-17.189597E-9	3.0064993E+0	47.148806E-12	-10.708058E+0	324.52968E-6
-211.26251E-12	-228.89858E-15	0.0000000E+0	-17.191841E-9	-11.034803E+0	53.461281E-12	-10.799417E+0	195.56067E-6	-250.02881E-15	0.0000000E+0	-17.191841E-9	2.9192629E+0	45.104111E-12	-10.834869E+0	330.42993E-6
