Experiment	Z spectroscopy	
Saved Date	16.02.2019 17:38:38	
User		
X (m)	75.834E-9	
Y (m)	15.3776E-9	
Z (m)	-16.9806E-9	
Z offset (m)	700E-12	
Z sweep distance (m)	1.12E-9	
Settling time (s)	10E-3	
Integration time (s)	60E-3	
Final Z (m)	N/A	
Start time	16.02.2019 17:37:03	
Filter type	None	
Order		
Cutoff frq		

[DATA]
Z rel (m)	Current (A)	Bias (V)	Z (m)	OC D1 Phase (deg)	OC D1 Amplitude (m)	OC M1 Freq. Shift (Hz)	OC M1 Excitation (V)	Current [bwd] (A)	Bias [bwd] (V)	Z [bwd] (m)	OC D1 Phase [bwd] (deg)	OC D1 Amplitude [bwd] (m)	OC M1 Freq. Shift [bwd] (Hz)	OC M1 Excitation [bwd] (V)
26.653346E-12	-244.65656E-15	0.0000000E+0	-16.953924E-9	-752.84743E-3	48.128231E-12	-3.1001992E+0	224.00012E-6	-231.37444E-15	0.0000000E+0	-16.953924E-9	3.6314943E+0	53.502983E-12	-3.2594647E+0	131.75097E-6
24.408864E-12	-235.82650E-15	0.0000000E+0	-16.956170E-9	-3.2544768E+0	51.058591E-12	-3.3817592E+0	194.32265E-6	-240.82431E-15	0.0000000E+0	-16.956170E-9	1.9417330E+0	50.830753E-12	-3.5069702E+0	175.28741E-6
22.164381E-12	-222.18981E-15	0.0000000E+0	-16.958415E-9	-664.08294E-3	45.901127E-12	-3.2153215E+0	254.19352E-6	-250.51367E-15	0.0000000E+0	-16.958415E-9	-742.17451E-3	52.612567E-12	-3.7362592E+0	158.09193E-6
19.919844E-12	-242.17393E-15	0.0000000E+0	-16.960659E-9	-2.2507949E+0	46.221561E-12	-3.4054296E+0	265.32364E-6	-244.88883E-15	0.0000000E+0	-16.960659E-9	-2.4201052E+0	46.977314E-12	-3.8546996E+0	213.16721E-6
17.675361E-12	-239.08081E-15	0.0000000E+0	-16.962904E-9	2.1063440E+0	44.050357E-12	-2.9991491E+0	304.78751E-6	-236.20767E-15	0.0000000E+0	-16.962904E-9	3.6477046E+0	50.226160E-12	-3.3459935E+0	176.39170E-6
15.430879E-12	-231.98576E-15	0.0000000E+0	-16.965148E-9	-2.2414944E+0	49.878126E-12	-3.4559135E+0	257.28100E-6	-234.81109E-15	0.0000000E+0	-16.965148E-9	254.59179E-3	51.495055E-12	-3.7261219E+0	163.03900E-6
13.186396E-12	-228.35111E-15	0.0000000E+0	-16.967393E-9	912.64701E-3	54.990481E-12	-3.1832817E+0	191.05611E-6	-240.34496E-15	0.0000000E+0	-16.967393E-9	5.0798125E+0	57.024965E-12	-3.3545697E+0	120.76111E-6
10.941914E-12	-248.07885E-15	0.0000000E+0	-16.969636E-9	-782.00907E-3	55.349759E-12	-3.2949538E+0	169.02016E-6	-246.57438E-15	0.0000000E+0	-16.969636E-9	318.56140E-3	51.256090E-12	-3.8694870E+0	195.81128E-6
8.6974317E-12	-258.93759E-15	0.0000000E+0	-16.971882E-9	-2.4232912E+0	52.559328E-12	-3.5133133E+0	183.80147E-6	-228.66079E-15	0.0000000E+0	-16.971882E-9	-1.8691777E+0	48.769783E-12	-3.9969730E+0	225.48655E-6
6.4529493E-12	-252.97556E-15	0.0000000E+0	-16.974125E-9	-4.2714820E+0	57.389947E-12	-3.7590013E+0	108.65032E-6	-234.36052E-15	0.0000000E+0	-16.974125E-9	4.1491394E+0	50.530004E-12	-3.5301473E+0	209.46554E-6
4.2084669E-12	-231.31055E-15	0.0000000E+0	-16.976371E-9	2.8345697E+0	54.231331E-12	-3.1167140E+0	120.91189E-6	-246.80537E-15	0.0000000E+0	-16.976371E-9	6.3314099E+0	46.372260E-12	-3.4416063E+0	246.68823E-6
1.9639845E-12	-247.69851E-15	0.0000000E+0	-16.978614E-9	-4.5050368E+0	50.425927E-12	-3.8157079E+0	154.85600E-6	-250.33345E-15	0.0000000E+0	-16.978614E-9	504.06277E-3	53.399098E-12	-4.0718822E+0	168.39575E-6
-280.55336E-15	-242.63637E-15	0.0000000E+0	-16.980859E-9	200.82605E-3	50.373521E-12	-3.4742067E+0	154.86036E-6	-226.21794E-15	0.0000000E+0	-16.980859E-9	-315.14847E-3	49.708838E-12	-4.1456194E+0	214.89490E-6
-2.5250357E-12	-234.47433E-15	0.0000000E+0	-16.983103E-9	-2.2923026E+0	47.120662E-12	-3.7034233E+0	195.90152E-6	-233.18942E-15	0.0000000E+0	-16.983103E-9	-2.5749354E+0	48.630697E-12	-4.2736583E+0	224.99649E-6
-4.7695181E-12	-246.00406E-15	0.0000000E+0	-16.985348E-9	-6.0984211E+0	49.891272E-12	-4.1918797E+0	171.42596E-6	-239.22382E-15	0.0000000E+0	-16.985348E-9	3.1268911E+0	51.813966E-12	-3.7965536E+0	186.86953E-6
-7.0140005E-12	-234.22047E-15	0.0000000E+0	-16.987594E-9	-2.9486935E+0	49.564550E-12	-4.0072002E+0	179.32068E-6	-235.26125E-15	0.0000000E+0	-16.987594E-9	485.28636E-3	49.081458E-12	-4.0988755E+0	222.63145E-6
-9.2584829E-12	-250.52085E-15	0.0000000E+0	-16.989837E-9	1.1829195E+0	52.059614E-12	-3.6794038E+0	140.86667E-6	-232.26923E-15	0.0000000E+0	-16.989837E-9	-2.6389830E+0	44.293430E-12	-4.2661510E+0	255.09624E-6
-11.502965E-12	-247.60584E-15	0.0000000E+0	-16.992082E-9	2.2748263E+0	45.690535E-12	-3.5168314E+0	215.33773E-6	-238.27400E-15	0.0000000E+0	-16.992082E-9	3.6064465E+0	45.448170E-12	-3.8290536E+0	223.19100E-6
-13.747448E-12	-225.94674E-15	0.0000000E+0	-16.994326E-9	1.5118827E+0	45.946646E-12	-3.5122259E+0	231.91163E-6	-235.54726E-15	0.0000000E+0	-16.994326E-9	-2.3217828E+0	49.108814E-12	-4.2870841E+0	180.02681E-6
-15.991930E-12	-241.37940E-15	0.0000000E+0	-16.996571E-9	-2.0993183E+0	49.634710E-12	-3.8329618E+0	200.89732E-6	-234.68841E-15	0.0000000E+0	-16.996571E-9	158.78503E-6	49.515222E-12	-4.1009264E+0	171.81106E-6
-18.236468E-12	-238.10351E-15	0.0000000E+0	-16.998815E-9	-329.20828E-3	58.660729E-12	-3.7343843E+0	83.670275E-6	-242.48870E-15	0.0000000E+0	-16.998815E-9	1.9783388E+0	48.916898E-12	-3.9858272E+0	179.38126E-6
-20.480950E-12	-232.23581E-15	0.0000000E+0	-17.001060E-9	-3.1575215E+0	52.665282E-12	-4.0173864E+0	129.61500E-6	-251.66655E-15	0.0000000E+0	-17.001060E-9	4.3376112E+0	49.236532E-12	-3.8119984E+0	164.05035E-6
-22.725433E-12	-235.69617E-15	0.0000000E+0	-17.003304E-9	-4.3903813E+0	50.333345E-12	-4.2740121E+0	146.61544E-6	-239.30462E-15	0.0000000E+0	-17.003304E-9	1.6347928E+0	62.085358E-12	-4.1970468E+0	51.384686E-6
-24.969915E-12	-235.68390E-15	0.0000000E+0	-17.005549E-9	-2.6902702E+0	48.940494E-12	-4.2736163E+0	169.35433E-6	-240.82093E-15	0.0000000E+0	-17.005549E-9	1.8225229E+0	49.947574E-12	-4.2201223E+0	205.63054E-6
-27.214397E-12	-230.57226E-15	0.0000000E+0	-17.007793E-9	-1.6888080E+0	52.265713E-12	-4.2025542E+0	129.44959E-6	-226.57967E-15	0.0000000E+0	-17.007793E-9	369.17675E-3	45.250088E-12	-4.3601646E+0	250.44251E-6
-29.458880E-12	-231.03682E-15	0.0000000E+0	-17.010038E-9	-1.6519754E+0	52.267312E-12	-4.2830815E+0	118.82393E-6	-225.78810E-15	0.0000000E+0	-17.010038E-9	1.8468152E+0	51.101946E-12	-4.2848105E+0	181.23389E-6
-31.703362E-12	-242.84323E-15	0.0000000E+0	-17.012281E-9	1.1360940E+0	49.680829E-12	-4.0403833E+0	141.14840E-6	-238.87264E-15	0.0000000E+0	-17.012281E-9	396.06372E-3	45.845123E-12	-4.3877010E+0	238.70141E-6
-33.947845E-12	-242.08128E-15	0.0000000E+0	-17.014527E-9	-2.2740455E+0	43.906892E-12	-4.3661957E+0	216.81697E-6	-239.80850E-15	0.0000000E+0	-17.014527E-9	2.5822446E+0	47.646876E-12	-4.2396650E+0	196.95662E-6
-36.192327E-12	-255.42562E-15	0.0000000E+0	-17.016770E-9	-1.8414629E+0	46.397646E-12	-4.3696408E+0	210.00026E-6	-250.90756E-15	0.0000000E+0	-17.016770E-9	287.88915E-3	42.232245E-12	-4.4806528E+0	249.33473E-6
-38.436865E-12	-243.04463E-15	0.0000000E+0	-17.019016E-9	2.7655804E+0	55.745894E-12	-3.9852526E+0	100.63539E-6	-245.59453E-15	0.0000000E+0	-17.019016E-9	-1.2073131E+0	44.700757E-12	-4.5883856E+0	192.87472E-6
-40.681347E-12	-241.88412E-15	0.0000000E+0	-17.021261E-9	-3.0315983E+0	51.000270E-12	-4.4680648E+0	139.42199E-6	-252.74794E-15	0.0000000E+0	-17.021261E-9	-1.3855160E+0	47.422594E-12	-4.5479956E+0	155.70699E-6
-42.925830E-12	-237.53658E-15	0.0000000E+0	-17.023504E-9	1.7323704E+0	52.548181E-12	-4.0473480E+0	117.17685E-6	-237.64191E-15	0.0000000E+0	-17.023504E-9	145.02271E-3	45.273878E-12	-4.4263778E+0	159.85065E-6
-45.170312E-12	-224.81036E-15	0.0000000E+0	-17.025750E-9	-2.3569019E+0	44.417286E-12	-4.4258232E+0	207.46897E-6	-252.61382E-15	0.0000000E+0	-17.025750E-9	3.6544504E+0	55.151550E-12	-4.1816769E+0	53.956217E-6
-47.414794E-12	-236.19965E-15	0.0000000E+0	-17.027993E-9	-3.5183337E+0	50.886205E-12	-4.6510458E+0	155.91466E-6	-229.01958E-15	0.0000000E+0	-17.027993E-9	1.9989452E+0	54.392879E-12	-4.4162483E+0	82.562285E-6
-49.659277E-12	-243.40680E-15	0.0000000E+0	-17.030239E-9	-7.0715890E+0	51.370356E-12	-5.0720043E+0	141.56965E-6	-212.55503E-15	0.0000000E+0	-17.030239E-9	8.5111265E+0	54.347828E-12	-3.9883931E+0	96.961434E-6
-51.903759E-12	-227.99953E-15	0.0000000E+0	-17.032482E-9	1.6179413E+0	55.689221E-12	-4.4335275E+0	77.515273E-6	-226.16124E-15	0.0000000E+0	-17.032482E-9	484.21109E-3	54.806038E-12	-4.8487077E+0	109.06055E-6
-54.148241E-12	-223.00170E-15	0.0000000E+0	-17.034727E-9	2.7460790E+0	50.111637E-12	-4.2555904E+0	130.59360E-6	-243.30356E-15	0.0000000E+0	-17.034727E-9	-176.66790E-3	53.157034E-12	-4.8639402E+0	141.20317E-6
-56.392724E-12	-234.10879E-15	0.0000000E+0	-17.036971E-9	-2.1192856E+0	48.134895E-12	-4.6966839E+0	154.77306E-6	-225.21820E-15	0.0000000E+0	-17.036971E-9	-879.02343E-3	51.461817E-12	-4.9045038E+0	175.81451E-6
-58.637262E-12	-240.42153E-15	0.0000000E+0	-17.039216E-9	778.73921E-3	39.894251E-12	-4.4724560E+0	266.02510E-6	-231.06135E-15	0.0000000E+0	-17.039216E-9	2.4729135E+0	48.741698E-12	-4.6394730E+0	204.44895E-6
-60.881744E-12	-232.97323E-15	0.0000000E+0	-17.041460E-9	-7.9856858E+0	40.280560E-12	-5.3477354E+0	302.87518E-6	-222.97631E-15	0.0000000E+0	-17.041460E-9	417.10588E-3	46.718549E-12	-4.8325529E+0	213.52882E-6
-63.126226E-12	-253.74090E-15	0.0000000E+0	-17.043705E-9	-2.7215269E+0	47.256140E-12	-5.0690045E+0	249.19631E-6	-237.51753E-15	0.0000000E+0	-17.043705E-9	3.6889622E+0	47.018559E-12	-4.6495147E+0	203.14635E-6
-65.370709E-12	-233.04094E-15	0.0000000E+0	-17.045949E-9	605.02332E-3	54.494988E-12	-4.8014302E+0	166.61512E-6	-248.57216E-15	0.0000000E+0	-17.045949E-9	5.6531577E+0	49.994127E-12	-4.5658188E+0	162.33258E-6
-67.615191E-12	-246.27823E-15	0.0000000E+0	-17.048194E-9	-893.93258E-3	53.126916E-12	-4.9500170E+0	166.29371E-6	-239.67227E-15	0.0000000E+0	-17.048194E-9	-845.11781E-3	50.058520E-12	-5.2352381E+0	165.55462E-6
-69.859674E-12	-243.31920E-15	0.0000000E+0	-17.050438E-9	2.9401193E+0	50.188340E-12	-4.6204967E+0	199.02550E-6	-230.98773E-15	0.0000000E+0	-17.050438E-9	-1.9237819E+0	46.036841E-12	-5.2873340E+0	203.11074E-6
-72.104156E-12	-239.90497E-15	0.0000000E+0	-17.052683E-9	-111.41667E-3	48.957491E-12	-4.8068948E+0	204.55600E-6	-218.44598E-15	0.0000000E+0	-17.052683E-9	3.4319000E+0	51.724482E-12	-4.8132429E+0	136.22832E-6
-74.348638E-12	-229.98758E-15	0.0000000E+0	-17.054928E-9	-602.79000E-3	51.956269E-12	-4.8513627E+0	173.25870E-6	-237.87884E-15	0.0000000E+0	-17.054928E-9	8.4408731E+0	50.132700E-12	-4.5833783E+0	157.38572E-6
-76.593176E-12	-248.32889E-15	0.0000000E+0	-17.057172E-9	-3.8689194E+0	50.100160E-12	-5.2108874E+0	192.73353E-6	-241.94801E-15	0.0000000E+0	-17.057172E-9	1.2185335E+0	54.076653E-12	-5.3553481E+0	121.40842E-6
-78.837659E-12	-233.56639E-15	0.0000000E+0	-17.059417E-9	-3.6453013E+0	40.765866E-12	-5.2690835E+0	308.54295E-6	-222.63319E-15	0.0000000E+0	-17.059417E-9	2.9977856E+0	53.401304E-12	-5.2468762E+0	137.33328E-6
-81.082141E-12	-244.14674E-15	0.0000000E+0	-17.061661E-9	-6.6367621E+0	49.719437E-12	-5.7412977E+0	232.33278E-6	-234.16758E-15	0.0000000E+0	-17.061661E-9	3.8721268E+0	53.275977E-12	-5.2634783E+0	151.94927E-6
-83.326623E-12	-240.49938E-15	0.0000000E+0	-17.063906E-9	1.6439708E+0	52.386546E-12	-5.0656638E+0	201.04779E-6	-233.28420E-15	0.0000000E+0	-17.063906E-9	5.9549184E+0	55.583781E-12	-5.1901951E+0	143.88494E-6
-85.571106E-12	-218.01360E-15	0.0000000E+0	-17.066149E-9	-29.304985E-3	47.219617E-12	-5.1387858E+0	260.35591E-6	-249.63408E-15	0.0000000E+0	-17.066149E-9	-360.24219E-3	48.519203E-12	-5.8319488E+0	229.22452E-6
-87.815588E-12	-243.35856E-15	0.0000000E+0	-17.068395E-9	-3.6788731E+0	49.857018E-12	-5.5400844E+0	235.44171E-6	-233.98270E-15	0.0000000E+0	-17.068395E-9	782.47786E-3	52.598467E-12	-5.7277036E+0	187.86742E-6
-90.060071E-12	-247.75307E-15	0.0000000E+0	-17.070638E-9	-627.89935E-3	47.689557E-12	-5.3071232E+0	259.14080E-6	-228.64176E-15	0.0000000E+0	-17.070638E-9	1.1363515E+0	50.652104E-12	-5.7404366E+0	213.56012E-6
-92.304553E-12	-238.18894E-15	0.0000000E+0	-17.072884E-9	-1.5185483E+0	46.141278E-12	-5.3941836E+0	287.06627E-6	-239.86943E-15	0.0000000E+0	-17.072884E-9	-3.6476288E+0	48.486298E-12	-6.1231623E+0	238.72139E-6
-94.549035E-12	-233.57824E-15	0.0000000E+0	-17.075127E-9	-435.78389E-3	56.243864E-12	-5.3318129E+0	175.80527E-6	-251.33739E-15	0.0000000E+0	-17.075127E-9	1.8506212E+0	43.727806E-12	-5.6543441E+0	269.45968E-6
-96.793573E-12	-249.34511E-15	0.0000000E+0	-17.077372E-9	800.33535E-3	54.956470E-12	-5.2403955E+0	171.12242E-6	-255.77422E-15	0.0000000E+0	-17.077372E-9	5.1147428E+0	48.552096E-12	-5.4572792E+0	206.84337E-6
-99.038056E-12	-225.73859E-15	0.0000000E+0	-17.079616E-9	-4.5833912E+0	58.298054E-12	-5.7305231E+0	108.48060E-6	-237.39019E-15	0.0000000E+0	-17.079616E-9	3.1470218E+0	49.221290E-12	-5.7541423E+0	194.09056E-6
-101.28254E-12	-222.38865E-15	0.0000000E+0	-17.081861E-9	-232.25361E-3	49.522227E-12	-5.4384108E+0	188.74330E-6	-240.85730E-15	0.0000000E+0	-17.081861E-9	-644.20348E-3	49.554319E-12	-6.0960507E+0	192.51430E-6
-103.52702E-12	-227.76049E-15	0.0000000E+0	-17.084107E-9	-2.3953667E+0	51.600002E-12	-5.6551189E+0	167.75048E-6	-235.73764E-15	0.0000000E+0	-17.084107E-9	2.5609267E+0	48.429080E-12	-5.8274331E+0	207.48177E-6
-105.77150E-12	-232.70670E-15	0.0000000E+0	-17.086350E-9	-3.5561721E+0	54.331921E-12	-5.8593059E+0	121.99646E-6	-248.95504E-15	0.0000000E+0	-17.086350E-9	2.3696866E+0	50.846299E-12	-5.9508352E+0	168.91044E-6
-108.01599E-12	-228.01390E-15	0.0000000E+0	-17.088595E-9	-3.1106927E+0	52.543182E-12	-5.9036551E+0	134.07772E-6	-243.01798E-15	0.0000000E+0	-17.088595E-9	4.3522477E+0	56.629118E-12	-5.8286276E+0	130.04559E-6
-110.26047E-12	-228.27115E-15	0.0000000E+0	-17.090839E-9	-4.3114185E+0	45.018978E-12	-6.1214342E+0	221.19573E-6	-235.64497E-15	0.0000000E+0	-17.090839E-9	3.5328913E+0	50.630326E-12	-6.0549259E+0	205.77741E-6
-112.50495E-12	-243.54217E-15	0.0000000E+0	-17.093084E-9	-1.7547792E+0	45.206099E-12	-6.0144143E+0	241.09855E-6	-226.88725E-15	0.0000000E+0	-17.093084E-9	6.8957391E+0	54.124934E-12	-5.8537431E+0	177.00699E-6
-114.74949E-12	-251.68601E-15	0.0000000E+0	-17.095328E-9	622.15751E-3	52.885127E-12	-5.8251729E+0	153.21965E-6	-234.85256E-15	0.0000000E+0	-17.095328E-9	5.2061048E+0	51.417200E-12	-6.2094288E+0	211.28621E-6
-116.99397E-12	-227.70040E-15	0.0000000E+0	-17.097573E-9	2.1882422E+0	49.384111E-12	-5.6211162E+0	188.24890E-6	-227.29298E-15	0.0000000E+0	-17.097573E-9	2.6809194E+0	54.559090E-12	-6.5566592E+0	199.15831E-6
-119.23845E-12	-234.74045E-15	0.0000000E+0	-17.099817E-9	-3.4476669E+0	50.093537E-12	-6.1624799E+0	181.26781E-6	-231.78903E-15	0.0000000E+0	-17.099817E-9	-134.85368E-3	50.996877E-12	-6.8189750E+0	240.32252E-6
-121.48293E-12	-234.41213E-15	0.0000000E+0	-17.102062E-9	-1.3605213E+0	49.083779E-12	-6.0519209E+0	195.02510E-6	-259.57136E-15	0.0000000E+0	-17.102062E-9	4.1605392E+0	52.688368E-12	-6.5045757E+0	229.36448E-6
-123.72742E-12	-212.84781E-15	0.0000000E+0	-17.104306E-9	-568.05205E-3	49.661372E-12	-6.0300884E+0	185.57151E-6	-230.09378E-15	0.0000000E+0	-17.104306E-9	3.3042028E+0	51.753331E-12	-6.7281494E+0	240.04967E-6
-125.97190E-12	-228.59226E-15	0.0000000E+0	-17.106551E-9	-447.93594E-3	47.879294E-12	-6.0594258E+0	208.30757E-6	-235.71943E-15	0.0000000E+0	-17.106551E-9	2.0975039E+0	46.801445E-12	-6.8919578E+0	303.07306E-6
-128.21638E-12	-205.30389E-15	0.0000000E+0	-17.108794E-9	1.4745060E+0	47.185273E-12	-5.8422141E+0	225.64764E-6	-252.91634E-15	0.0000000E+0	-17.108794E-9	-1.3367889E+0	45.679158E-12	-7.2098088E+0	295.27472E-6
-130.46086E-12	-219.65853E-15	0.0000000E+0	-17.111040E-9	-5.8450356E+0	44.455366E-12	-6.5579643E+0	270.26315E-6	-240.71221E-15	0.0000000E+0	-17.111040E-9	1.1095078E+0	51.860339E-12	-6.9990349E+0	221.69265E-6
-132.70535E-12	-238.19404E-15	0.0000000E+0	-17.113283E-9	-3.8551013E+0	46.236844E-12	-6.5338621E+0	274.31690E-6	-260.37817E-15	0.0000000E+0	-17.113283E-9	-923.25836E-3	45.941827E-12	-7.1701941E+0	281.19152E-6
-134.94988E-12	-246.20291E-15	0.0000000E+0	-17.115529E-9	-3.6307521E+0	49.954655E-12	-6.5812526E+0	236.57280E-6	-240.68258E-15	0.0000000E+0	-17.115529E-9	2.8654757E+0	51.610282E-12	-6.8662515E+0	212.88759E-6
-137.19437E-12	-235.27225E-15	0.0000000E+0	-17.117774E-9	-7.0844030E+0	47.583791E-12	-7.0789790E+0	266.94656E-6	-231.00253E-15	0.0000000E+0	-17.117774E-9	2.1998672E+0	48.196280E-12	-6.9890585E+0	254.80596E-6
-139.43885E-12	-229.50655E-15	0.0000000E+0	-17.120017E-9	-4.8430052E+0	51.597143E-12	-7.0342364E+0	226.27597E-6	-243.07680E-15	0.0000000E+0	-17.120017E-9	6.8363099E+0	52.407759E-12	-6.6918931E+0	203.66321E-6
-141.68333E-12	-237.60426E-15	0.0000000E+0	-17.122263E-9	-5.4751925E+0	48.571206E-12	-7.2532020E+0	257.67952E-6	-237.96769E-15	0.0000000E+0	-17.122263E-9	6.1900749E+0	57.766618E-12	-6.9097686E+0	165.49486E-6
-143.92781E-12	-254.46735E-15	0.0000000E+0	-17.124506E-9	-6.1728582E+0	47.090849E-12	-7.4209204E+0	281.09641E-6	-246.14918E-15	0.0000000E+0	-17.124506E-9	6.9636679E+0	51.543582E-12	-7.0643106E+0	249.38234E-6
-146.17230E-12	-200.38898E-15	0.0000000E+0	-17.126752E-9	-4.6613655E+0	57.501327E-12	-7.4488611E+0	160.01394E-6	-260.51185E-15	0.0000000E+0	-17.126752E-9	6.1027565E+0	49.895404E-12	-7.3157849E+0	267.06385E-6
-148.41678E-12	-225.36629E-15	0.0000000E+0	-17.128995E-9	-6.2854509E+0	49.621290E-12	-7.7941933E+0	232.12950E-6	-246.58072E-15	0.0000000E+0	-17.128995E-9	3.1610258E+0	51.821641E-12	-7.7147026E+0	249.80260E-6
-150.66126E-12	-239.40488E-15	0.0000000E+0	-17.131240E-9	-6.3402467E+0	46.961525E-12	-7.9250703E+0	274.31580E-6	-221.10631E-15	0.0000000E+0	-17.131240E-9	4.0128040E+0	50.678333E-12	-7.7443476E+0	263.40934E-6
-152.90580E-12	-242.57416E-15	0.0000000E+0	-17.133484E-9	2.4736085E+0	47.359911E-12	-7.2226334E+0	272.26808E-6	-255.86773E-15	0.0000000E+0	-17.133484E-9	3.2277541E+0	50.103491E-12	-7.9331231E+0	275.53135E-6
-155.15028E-12	-224.17658E-15	0.0000000E+0	-17.135729E-9	-2.3716104E+0	44.825001E-12	-7.6155729E+0	322.20565E-6	-251.39705E-15	0.0000000E+0	-17.135729E-9	2.3774917E+0	46.076851E-12	-8.1019754E+0	314.41616E-6
-157.39476E-12	-246.96868E-15	0.0000000E+0	-17.137973E-9	-2.6036034E+0	51.918914E-12	-7.7291551E+0	250.45793E-6	-247.06810E-15	0.0000000E+0	-17.137973E-9	3.0412054E+0	48.572941E-12	-8.1250515E+0	273.35039E-6
-159.63925E-12	-242.39944E-15	0.0000000E+0	-17.140218E-9	-3.1003942E+0	52.965993E-12	-7.8551607E+0	226.57964E-6	-226.91899E-15	0.0000000E+0	-17.140218E-9	5.1554923E+0	51.739238E-12	-8.0485573E+0	238.48281E-6
-161.88373E-12	-225.27574E-15	0.0000000E+0	-17.142462E-9	-1.3016070E+0	50.584741E-12	-7.7843113E+0	243.97534E-6	-219.71648E-15	0.0000000E+0	-17.142462E-9	-1.6666062E+0	50.163741E-12	-8.7060051E+0	264.06985E-6
-164.12821E-12	-252.17214E-15	0.0000000E+0	-17.144707E-9	-5.8304124E+0	47.632034E-12	-8.2953081E+0	284.72632E-6	-237.91776E-15	0.0000000E+0	-17.144707E-9	2.8556325E+0	47.352351E-12	-8.3012829E+0	284.39378E-6
-166.37269E-12	-235.81549E-15	0.0000000E+0	-17.146951E-9	1.4834939E+0	49.813334E-12	-7.6931624E+0	267.25806E-6	-235.09794E-15	0.0000000E+0	-17.146951E-9	-141.39405E-3	51.098941E-12	-8.6165571E+0	240.03627E-6
-168.61718E-12	-238.18683E-15	0.0000000E+0	-17.149196E-9	451.59554E-3	51.495953E-12	-7.7816744E+0	243.63874E-6	-237.61315E-15	0.0000000E+0	-17.149196E-9	3.9770429E+0	48.592557E-12	-8.2898293E+0	270.56647E-6
-170.86166E-12	-235.09414E-15	0.0000000E+0	-17.151441E-9	-5.5711889E+0	49.952820E-12	-8.3739529E+0	260.95120E-6	-246.67253E-15	0.0000000E+0	-17.151441E-9	8.4011526E+0	49.822126E-12	-8.0780382E+0	252.96572E-6
-173.10620E-12	-239.10195E-15	0.0000000E+0	-17.153685E-9	-8.9219370E+0	49.804629E-12	-8.9195719E+0	260.71494E-6	-225.24613E-15	0.0000000E+0	-17.153685E-9	5.5347466E+0	56.295506E-12	-8.5224266E+0	192.19694E-6
-175.35068E-12	-247.63164E-15	0.0000000E+0	-17.155930E-9	-2.2342901E+0	53.939457E-12	-8.4273682E+0	208.06686E-6	-236.22884E-15	0.0000000E+0	-17.155930E-9	5.1377640E+0	55.721580E-12	-8.6946859E+0	224.14608E-6
-177.59516E-12	-226.94182E-15	0.0000000E+0	-17.158174E-9	-2.6633606E+0	49.315978E-12	-8.5469370E+0	253.85691E-6	-245.04368E-15	0.0000000E+0	-17.158174E-9	5.1221275E+0	51.390111E-12	-8.8631744E+0	279.00058E-6
-179.83964E-12	-223.23312E-15	0.0000000E+0	-17.160419E-9	-3.2277191E+0	46.459950E-12	-8.6628256E+0	288.65493E-6	-221.69988E-15	0.0000000E+0	-17.160419E-9	4.1888871E+0	54.246527E-12	-9.0470629E+0	259.65049E-6
-182.08413E-12	-248.15246E-15	0.0000000E+0	-17.162662E-9	-2.6253157E+0	48.627952E-12	-8.7202396E+0	279.18915E-6	-235.83834E-15	0.0000000E+0	-17.162662E-9	3.0690198E+0	55.868199E-12	-9.3042440E+0	263.45992E-6
-184.32861E-12	-253.49595E-15	0.0000000E+0	-17.164908E-9	-5.1749468E+0	44.411190E-12	-9.0625591E+0	339.43952E-6	-232.37036E-15	0.0000000E+0	-17.164908E-9	1.2174225E+0	47.234779E-12	-9.4904451E+0	361.34847E-6
-186.57309E-12	-210.81025E-15	0.0000000E+0	-17.167151E-9	-2.0432541E+0	50.171457E-12	-8.8641071E+0	291.75967E-6	-255.32069E-15	0.0000000E+0	-17.167151E-9	801.80305E-3	49.982057E-12	-9.5849562E+0	324.15154E-6
-188.81757E-12	-212.84527E-15	0.0000000E+0	-17.169397E-9	-2.4077225E+0	55.544274E-12	-8.9458418E+0	218.22283E-6	-259.33823E-15	0.0000000E+0	-17.169397E-9	6.1426058E+0	45.519095E-12	-9.2282839E+0	365.04207E-6
-191.06211E-12	-242.50521E-15	0.0000000E+0	-17.171640E-9	-6.8017292E+0	51.978484E-12	-9.5065994E+0	246.83186E-6	-246.27696E-15	0.0000000E+0	-17.171640E-9	6.8657351E+0	43.192460E-12	-9.3855324E+0	370.92695E-6
-193.30659E-12	-252.40820E-15	0.0000000E+0	-17.173885E-9	-558.46202E-3	47.853835E-12	-9.0316057E+0	290.37797E-6	-226.74510E-15	0.0000000E+0	-17.173885E-9	7.2317300E+0	48.096881E-12	-9.5572720E+0	298.61095E-6
-195.55108E-12	-233.89006E-15	0.0000000E+0	-17.176129E-9	-3.9414530E+0	50.711341E-12	-9.3651733E+0	267.77413E-6	-237.32798E-15	0.0000000E+0	-17.176129E-9	3.0157223E+0	48.668587E-12	-10.061318E+0	289.67499E-6
-197.79556E-12	-228.16113E-15	0.0000000E+0	-17.178374E-9	-10.939125E+0	51.978959E-12	-10.199807E+0	238.22353E-6	-236.11207E-15	0.0000000E+0	-17.178374E-9	7.1364899E+0	50.257864E-12	-9.8447208E+0	273.42804E-6
