Experiment	Z spectroscopy	
Saved Date	16.02.2019 17:36:39	
User		
X (m)	75.4743E-9	
Y (m)	15.394E-9	
Z (m)	-16.9806E-9	
Z offset (m)	700E-12	
Z sweep distance (m)	1.12E-9	
Settling time (s)	10E-3	
Integration time (s)	60E-3	
Final Z (m)	N/A	
Start time	16.02.2019 17:35:20	
Filter type	None	
Order		
Cutoff frq		

[DATA]
Z rel (m)	Current (A)	Bias (V)	Z (m)	OC D1 Phase (deg)	OC D1 Amplitude (m)	OC M1 Freq. Shift (Hz)	OC M1 Excitation (V)	Current [bwd] (A)	Bias [bwd] (V)	Z [bwd] (m)	OC D1 Phase [bwd] (deg)	OC D1 Amplitude [bwd] (m)	OC M1 Freq. Shift [bwd] (Hz)	OC M1 Excitation [bwd] (V)
13.186396E-12	-243.88106E-15	0.0000000E+0	-16.967393E-9	4.8152161E+0	48.918810E-12	-2.9263885E+0	204.16954E-6	-235.96525E-15	0.0000000E+0	-16.967393E-9	-2.1024897E+0	52.758117E-12	-3.8057652E+0	121.25561E-6
10.941914E-12	-223.58639E-15	0.0000000E+0	-16.969636E-9	-2.5197504E+0	50.483610E-12	-3.5421567E+0	191.93282E-6	-235.85271E-15	0.0000000E+0	-16.969636E-9	1.3368261E+0	56.239888E-12	-3.4883709E+0	98.361343E-6
8.6974317E-12	-229.01451E-15	0.0000000E+0	-16.971882E-9	-3.9334390E+0	51.198486E-12	-3.7333119E+0	179.82908E-6	-222.82950E-15	0.0000000E+0	-16.971882E-9	6.2107844E+0	51.635741E-12	-3.2176704E+0	161.64540E-6
6.4529493E-12	-249.83463E-15	0.0000000E+0	-16.974125E-9	-289.70009E-3	57.774754E-12	-3.5130243E+0	94.830510E-6	-239.56903E-15	0.0000000E+0	-16.974125E-9	2.5016692E+0	48.372355E-12	-3.6807742E+0	197.43116E-6
4.2084669E-12	-240.68047E-15	0.0000000E+0	-16.976371E-9	-60.234517E-3	49.804539E-12	-3.5182519E+0	163.87737E-6	-251.26548E-15	0.0000000E+0	-16.976371E-9	-1.0564902E+0	50.249513E-12	-3.9725831E+0	176.89102E-6
1.9639845E-12	-225.48813E-15	0.0000000E+0	-16.978614E-9	-2.3437679E+0	45.840883E-12	-3.7166576E+0	217.09240E-6	-243.03576E-15	0.0000000E+0	-16.978614E-9	1.6756587E+0	49.943494E-12	-3.7084358E+0	176.73815E-6
-280.55336E-15	-246.63954E-15	0.0000000E+0	-16.980859E-9	-2.8239691E+0	48.796328E-12	-3.8414531E+0	192.06823E-6	-232.94067E-15	0.0000000E+0	-16.980859E-9	4.4150391E+0	49.124319E-12	-3.5839469E+0	189.59556E-6
-2.5250357E-12	-243.00698E-15	0.0000000E+0	-16.983103E-9	-935.91964E-3	49.505337E-12	-3.7098618E+0	188.55769E-6	-228.31259E-15	0.0000000E+0	-16.983103E-9	-676.29194E-3	49.196387E-12	-4.0675511E+0	179.77456E-6
-4.7695181E-12	-250.62875E-15	0.0000000E+0	-16.985348E-9	390.16861E-3	49.474348E-12	-3.6669464E+0	193.84355E-6	-239.57580E-15	0.0000000E+0	-16.985348E-9	-3.8359010E+0	49.148494E-12	-4.3013139E+0	181.84763E-6
-7.0140005E-12	-240.43086E-15	0.0000000E+0	-16.987594E-9	-2.8194015E+0	52.237378E-12	-3.9211977E+0	152.28718E-6	-226.34021E-15	0.0000000E+0	-16.987594E-9	484.98362E-3	49.784944E-12	-3.8283677E+0	170.08893E-6
-9.2584829E-12	-227.69661E-15	0.0000000E+0	-16.989837E-9	-396.41416E-3	45.383274E-12	-3.7907996E+0	230.69157E-6	-250.00385E-15	0.0000000E+0	-16.989837E-9	1.5986176E+0	49.849371E-12	-3.7602799E+0	170.85092E-6
-11.502965E-12	-254.58241E-15	0.0000000E+0	-16.992082E-9	296.27952E-3	49.161380E-12	-3.7499647E+0	202.91696E-6	-232.69993E-15	0.0000000E+0	-16.992082E-9	5.2311034E+0	48.200895E-12	-3.5058391E+0	183.65114E-6
-13.747448E-12	-216.26670E-15	0.0000000E+0	-16.994326E-9	1.6154892E+0	56.714099E-12	-3.5931504E+0	108.09512E-6	-232.75408E-15	0.0000000E+0	-16.994326E-9	-1.4207226E+0	47.196649E-12	-4.1387444E+0	192.42974E-6
-15.991930E-12	-234.15745E-15	0.0000000E+0	-16.996571E-9	-2.7611148E+0	44.035411E-12	-3.9419765E+0	242.36343E-6	-243.81845E-15	0.0000000E+0	-16.996571E-9	2.6624589E+0	49.151874E-12	-3.8058875E+0	161.54889E-6
-18.236468E-12	-227.33444E-15	0.0000000E+0	-16.998815E-9	-3.7655182E+0	50.738278E-12	-4.1333299E+0	185.45132E-6	-232.18463E-15	0.0000000E+0	-16.998815E-9	1.9573313E+0	56.417215E-12	-3.9416668E+0	88.143126E-6
-20.480950E-12	-228.13872E-15	0.0000000E+0	-17.001060E-9	-2.9108863E+0	51.740522E-12	-4.1792064E+0	165.25156E-6	-237.90762E-15	0.0000000E+0	-17.001060E-9	4.6007309E+0	54.938713E-12	-3.8788154E+0	130.42377E-6
-22.725433E-12	-242.56148E-15	0.0000000E+0	-17.003304E-9	331.37178E-3	45.839235E-12	-3.9326489E+0	234.52139E-6	-213.83654E-15	0.0000000E+0	-17.003304E-9	828.11403E-3	53.570707E-12	-4.2592654E+0	160.63248E-6
-24.969915E-12	-252.97218E-15	0.0000000E+0	-17.005549E-9	2.4967496E+0	42.030827E-12	-3.6794169E+0	301.00063E-6	-222.49315E-15	0.0000000E+0	-17.005549E-9	4.1551085E+0	47.509292E-12	-4.0213838E+0	227.65949E-6
-27.214397E-12	-222.47750E-15	0.0000000E+0	-17.007793E-9	-1.6159805E+0	45.749880E-12	-4.1011639E+0	282.92814E-6	-230.11576E-15	0.0000000E+0	-17.007793E-9	-3.7171628E+0	47.245464E-12	-4.6944366E+0	219.55963E-6
-29.458880E-12	-227.53370E-15	0.0000000E+0	-17.010038E-9	-1.5864637E+0	49.539029E-12	-4.1003003E+0	250.71806E-6	-233.71406E-15	0.0000000E+0	-17.010038E-9	5.5830717E+0	43.668208E-12	-3.9137011E+0	237.55412E-6
-31.703362E-12	-230.76815E-15	0.0000000E+0	-17.012281E-9	-289.92182E-3	51.967191E-12	-4.0538201E+0	216.03254E-6	-236.92734E-15	0.0000000E+0	-17.012281E-9	-3.1662819E+0	47.764494E-12	-4.6882496E+0	176.52714E-6
-33.947845E-12	-244.93284E-15	0.0000000E+0	-17.014527E-9	-5.9031925E+0	52.205261E-12	-4.5763793E+0	216.38755E-6	-243.34248E-15	0.0000000E+0	-17.014527E-9	-2.7040424E+0	48.194448E-12	-4.5546312E+0	170.56151E-6
-36.192327E-12	-228.70182E-15	0.0000000E+0	-17.016770E-9	-292.42411E-3	56.624837E-12	-4.1903758E+0	147.16965E-6	-245.06653E-15	0.0000000E+0	-17.016770E-9	-2.1952457E+0	44.149864E-12	-4.4816751E+0	198.32430E-6
-38.436865E-12	-249.02232E-15	0.0000000E+0	-17.019016E-9	367.41674E-3	52.698991E-12	-4.1355133E+0	173.95665E-6	-233.05489E-15	0.0000000E+0	-17.019016E-9	3.6271605E+0	50.927776E-12	-4.0387678E+0	115.61520E-6
-40.681347E-12	-236.12771E-15	0.0000000E+0	-17.021261E-9	339.31494E-3	48.126805E-12	-4.1198721E+0	224.93258E-6	-246.20545E-15	0.0000000E+0	-17.021261E-9	4.1334519E+0	57.003933E-12	-4.1103907E+0	60.391962E-6
-42.925830E-12	-243.15676E-15	0.0000000E+0	-17.023504E-9	-1.0358136E+0	54.101962E-12	-4.2681956E+0	151.00371E-6	-244.05155E-15	0.0000000E+0	-17.023504E-9	-1.8374578E+0	53.388665E-12	-4.6475043E+0	120.83341E-6
-45.170312E-12	-255.06854E-15	0.0000000E+0	-17.025750E-9	-4.7793565E+0	52.741471E-12	-4.6810303E+0	151.44917E-6	-233.26981E-15	0.0000000E+0	-17.025750E-9	2.2661896E+0	52.671860E-12	-4.2660403E+0	137.66877E-6
-47.414794E-12	-218.84960E-15	0.0000000E+0	-17.027993E-9	-4.2056665E+0	54.029503E-12	-4.8005748E+0	129.44192E-6	-217.83675E-15	0.0000000E+0	-17.027993E-9	2.9698672E+0	54.424101E-12	-4.3334498E+0	133.10478E-6
-49.659277E-12	-231.45692E-15	0.0000000E+0	-17.030239E-9	2.1981068E+0	55.350245E-12	-4.2467241E+0	93.688745E-6	-227.81337E-15	0.0000000E+0	-17.030239E-9	-3.1098964E+0	56.354144E-12	-4.8596082E+0	132.99382E-6
-51.903759E-12	-235.45968E-15	0.0000000E+0	-17.032482E-9	4.2368798E+0	45.894882E-12	-3.9586442E+0	194.81125E-6	-236.14549E-15	0.0000000E+0	-17.032482E-9	6.9254985E+0	50.005538E-12	-4.0431790E+0	215.72945E-6
-54.148241E-12	-258.72902E-15	0.0000000E+0	-17.034727E-9	-8.2144670E+0	48.543412E-12	-5.1156163E+0	179.60450E-6	-244.78138E-15	0.0000000E+0	-17.034727E-9	3.3091896E+0	50.839569E-12	-4.5024648E+0	205.28940E-6
-56.392724E-12	-254.29471E-15	0.0000000E+0	-17.036971E-9	-1.8037175E+0	51.820943E-12	-4.7244797E+0	142.90675E-6	-224.80951E-15	0.0000000E+0	-17.036971E-9	4.8162451E+0	51.606192E-12	-4.4778953E+0	206.44785E-6
-58.637262E-12	-231.94093E-15	0.0000000E+0	-17.039216E-9	-453.80402E-3	56.840380E-12	-4.6351585E+0	70.433867E-6	-248.53619E-15	0.0000000E+0	-17.039216E-9	4.2259998E+0	49.723108E-12	-4.6787996E+0	224.35679E-6
-60.881744E-12	-257.56765E-15	0.0000000E+0	-17.041460E-9	1.8136613E+0	48.543697E-12	-4.4015093E+0	153.01773E-6	-247.19124E-15	0.0000000E+0	-17.041460E-9	-131.53207E-3	45.784068E-12	-5.1041589E+0	259.72596E-6
-63.126226E-12	-217.29859E-15	0.0000000E+0	-17.043705E-9	-2.7486963E+0	49.833509E-12	-4.8313007E+0	140.59330E-6	-230.05865E-15	0.0000000E+0	-17.043705E-9	314.16994E-3	44.895691E-12	-5.0223832E+0	252.38743E-6
-65.370709E-12	-236.83255E-15	0.0000000E+0	-17.045949E-9	-2.0061929E+0	45.066440E-12	-4.7832575E+0	201.94323E-6	-239.55509E-15	0.0000000E+0	-17.045949E-9	3.3625627E+0	51.809106E-12	-4.7674122E+0	168.24037E-6
-67.615191E-12	-216.98509E-15	0.0000000E+0	-17.048194E-9	-1.5848168E+0	49.645218E-12	-4.8343840E+0	161.58637E-6	-234.20483E-15	0.0000000E+0	-17.048194E-9	3.6542361E+0	50.264872E-12	-4.9361496E+0	190.02442E-6
-69.859674E-12	-220.22545E-15	0.0000000E+0	-17.050438E-9	-3.4044676E+0	54.667312E-12	-5.0781951E+0	101.57761E-6	-248.46764E-15	0.0000000E+0	-17.050438E-9	-3.9256122E+0	53.993792E-12	-5.5908790E+0	152.97497E-6
-72.104156E-12	-240.58994E-15	0.0000000E+0	-17.052683E-9	1.8758807E+0	53.587069E-12	-4.6509151E+0	96.794407E-6	-242.03008E-15	0.0000000E+0	-17.052683E-9	-930.39721E-3	58.308788E-12	-5.2681980E+0	130.59027E-6
-74.348638E-12	-223.48867E-15	0.0000000E+0	-17.054928E-9	5.0218439E+0	46.558986E-12	-4.2343698E+0	168.77777E-6	-235.10683E-15	0.0000000E+0	-17.054928E-9	1.5315022E+0	53.442348E-12	-5.0047665E+0	209.32370E-6
-76.593176E-12	-254.89973E-15	0.0000000E+0	-17.057172E-9	-716.06374E-3	44.351980E-12	-4.6561804E+0	209.09065E-6	-251.85567E-15	0.0000000E+0	-17.057172E-9	4.3972259E+0	50.771047E-12	-4.9003806E+0	247.19170E-6
-78.837659E-12	-243.34121E-15	0.0000000E+0	-17.059417E-9	-3.5662820E+0	46.841538E-12	-4.9794559E+0	199.33979E-6	-246.18515E-15	0.0000000E+0	-17.059417E-9	2.9837999E+0	43.868038E-12	-5.0670729E+0	313.43871E-6
-81.082141E-12	-227.30441E-15	0.0000000E+0	-17.061661E-9	-3.3920138E+0	50.537324E-12	-5.0555840E+0	162.88036E-6	-226.03687E-15	0.0000000E+0	-17.061661E-9	11.370634E+0	45.010450E-12	-4.5459323E+0	276.27076E-6
-83.326623E-12	-230.98139E-15	0.0000000E+0	-17.063906E-9	-6.0265117E+0	49.969327E-12	-5.4111009E+0	173.29544E-6	-209.03036E-15	0.0000000E+0	-17.063906E-9	4.4903674E+0	50.468511E-12	-5.3855486E+0	217.03055E-6
-85.571106E-12	-241.54694E-15	0.0000000E+0	-17.066149E-9	-2.2785945E+0	55.364612E-12	-5.2176175E+0	99.773446E-6	-242.27167E-15	0.0000000E+0	-17.066149E-9	-4.1170869E+0	47.048067E-12	-6.1244674E+0	249.29101E-6
-87.815588E-12	-237.04834E-15	0.0000000E+0	-17.068395E-9	-4.6567736E+0	52.478768E-12	-5.5743313E+0	113.67133E-6	-211.74738E-15	0.0000000E+0	-17.068395E-9	709.64724E-3	50.047633E-12	-5.6942644E+0	208.95030E-6
-90.060071E-12	-221.58692E-15	0.0000000E+0	-17.070638E-9	-330.53276E-3	47.522632E-12	-5.2476072E+0	167.92095E-6	-220.46999E-15	0.0000000E+0	-17.070638E-9	-3.1400437E+0	45.714783E-12	-5.9706845E+0	248.48781E-6
-92.304553E-12	-219.15675E-15	0.0000000E+0	-17.072884E-9	-910.84874E-3	45.214173E-12	-5.3067646E+0	207.56772E-6	-224.76002E-15	0.0000000E+0	-17.072884E-9	-126.64796E-3	51.100329E-12	-5.6216197E+0	186.21692E-6
-94.549035E-12	-228.70269E-15	0.0000000E+0	-17.075127E-9	-1.6834543E+0	45.805370E-12	-5.4701190E+0	221.57386E-6	-239.92061E-15	0.0000000E+0	-17.075127E-9	2.0457380E+0	51.095142E-12	-5.4489779E+0	187.82144E-6
-96.793573E-12	-230.25749E-15	0.0000000E+0	-17.077372E-9	-2.3640754E+0	47.213976E-12	-5.5430698E+0	217.92891E-6	-235.37211E-15	0.0000000E+0	-17.077372E-9	2.5941796E+0	53.897803E-12	-5.4992280E+0	169.99105E-6
-99.038056E-12	-205.03481E-15	0.0000000E+0	-17.079616E-9	-2.9471028E+0	51.730863E-12	-5.6846542E+0	174.48590E-6	-242.71251E-15	0.0000000E+0	-17.079616E-9	1.5177199E+0	49.199894E-12	-5.6176043E+0	228.51239E-6
-101.28254E-12	-245.78958E-15	0.0000000E+0	-17.081861E-9	1.2841126E+0	51.070467E-12	-5.3709207E+0	173.82739E-6	-229.31573E-15	0.0000000E+0	-17.081861E-9	2.3940935E+0	49.165904E-12	-5.6488519E+0	223.41264E-6
-103.52702E-12	-237.06314E-15	0.0000000E+0	-17.084107E-9	1.6800799E+0	54.075237E-12	-5.2710838E+0	127.41494E-6	-236.27750E-15	0.0000000E+0	-17.084107E-9	2.6580100E+0	51.240009E-12	-5.6749310E+0	205.61524E-6
-105.77150E-12	-249.38447E-15	0.0000000E+0	-17.086350E-9	-1.9333615E+0	48.913925E-12	-5.5763831E+0	177.97961E-6	-228.36423E-15	0.0000000E+0	-17.086350E-9	2.2923346E+0	51.843793E-12	-5.8135757E+0	195.63703E-6
-108.01599E-12	-240.50109E-15	0.0000000E+0	-17.088595E-9	-7.4002314E+0	51.150514E-12	-6.1887808E+0	151.80073E-6	-223.19547E-15	0.0000000E+0	-17.088595E-9	629.60631E-3	46.789947E-12	-5.9469123E+0	252.98205E-6
-110.26047E-12	-223.49162E-15	0.0000000E+0	-17.090839E-9	-5.4097133E+0	44.855928E-12	-6.2215204E+0	230.17095E-6	-234.83269E-15	0.0000000E+0	-17.090839E-9	3.8910799E+0	45.713548E-12	-5.7325282E+0	252.50640E-6
-112.50495E-12	-223.35031E-15	0.0000000E+0	-17.093084E-9	-2.0468616E+0	48.190597E-12	-6.0366716E+0	204.49380E-6	-221.07076E-15	0.0000000E+0	-17.093084E-9	-294.67228E-3	47.637026E-12	-6.1253257E+0	215.65612E-6
-114.74949E-12	-237.00771E-15	0.0000000E+0	-17.095328E-9	-1.8290373E+0	46.256218E-12	-6.0608287E+0	234.27309E-6	-245.72778E-15	0.0000000E+0	-17.095328E-9	4.5924678E+0	52.636531E-12	-5.7771230E+0	159.52019E-6
-116.99397E-12	-234.96764E-15	0.0000000E+0	-17.097573E-9	-680.89789E-3	46.861737E-12	-6.0035667E+0	236.56005E-6	-247.83431E-15	0.0000000E+0	-17.097573E-9	5.6175098E+0	58.673837E-12	-5.8461123E+0	121.35881E-6
-119.23845E-12	-248.95166E-15	0.0000000E+0	-17.099817E-9	-1.8570465E+0	44.990425E-12	-6.1367693E+0	279.67943E-6	-249.15261E-15	0.0000000E+0	-17.099817E-9	-2.1999953E+0	56.482208E-12	-6.5737257E+0	170.86210E-6
-121.48293E-12	-245.89323E-15	0.0000000E+0	-17.102062E-9	-1.3733277E+0	53.282389E-12	-6.1613107E+0	190.29361E-6	-233.86002E-15	0.0000000E+0	-17.102062E-9	1.2374847E+0	45.488852E-12	-6.2532125E+0	294.66939E-6
-123.72742E-12	-230.29178E-15	0.0000000E+0	-17.104306E-9	937.74551E-3	51.999721E-12	-5.9191518E+0	193.47901E-6	-252.22839E-15	0.0000000E+0	-17.104306E-9	2.0438437E+0	41.427840E-12	-6.2351804E+0	312.18724E-6
-125.97190E-12	-238.77322E-15	0.0000000E+0	-17.106551E-9	3.9475195E+0	57.230849E-12	-5.6014209E+0	125.58744E-6	-234.32878E-15	0.0000000E+0	-17.106551E-9	3.8284235E+0	47.881376E-12	-6.1458774E+0	223.52352E-6
-128.21638E-12	-231.24918E-15	0.0000000E+0	-17.108794E-9	-3.6263030E+0	53.349679E-12	-6.2317638E+0	140.50602E-6	-249.81517E-15	0.0000000E+0	-17.108794E-9	4.6478496E+0	51.042962E-12	-6.2272787E+0	182.19162E-6
-130.46086E-12	-233.79738E-15	0.0000000E+0	-17.111040E-9	-8.8759527E+0	43.413894E-12	-6.8738823E+0	255.57581E-6	-227.32768E-15	0.0000000E+0	-17.111040E-9	6.2980804E+0	49.926469E-12	-6.2182775E+0	195.24999E-6
-132.70535E-12	-238.22364E-15	0.0000000E+0	-17.113283E-9	-5.1778374E+0	44.917375E-12	-6.7418938E+0	263.04033E-6	-241.71743E-15	0.0000000E+0	-17.113283E-9	6.1209579E+0	53.900245E-12	-6.4407959E+0	162.52504E-6
-134.94988E-12	-247.33254E-15	0.0000000E+0	-17.115529E-9	-1.4871558E+0	58.542983E-12	-6.5042796E+0	108.46953E-6	-233.30155E-15	0.0000000E+0	-17.115529E-9	4.9766488E+0	53.687506E-12	-6.7278175E+0	184.20210E-6
-137.19437E-12	-246.39245E-15	0.0000000E+0	-17.117774E-9	-660.21413E-3	57.557091E-12	-6.4595828E+0	85.449712E-6	-248.99269E-15	0.0000000E+0	-17.117774E-9	-1.2221506E+0	51.118540E-12	-7.2679820E+0	218.17938E-6
-139.43885E-12	-232.65889E-15	0.0000000E+0	-17.120017E-9	-5.3360338E+0	54.688146E-12	-6.9538107E+0	99.859084E-6	-244.24955E-15	0.0000000E+0	-17.120017E-9	1.4404056E+0	47.644191E-12	-7.0671139E+0	251.20264E-6
-141.68333E-12	-218.11598E-15	0.0000000E+0	-17.122263E-9	-3.6673410E+0	48.846829E-12	-6.9664493E+0	150.62175E-6	-243.89163E-15	0.0000000E+0	-17.122263E-9	2.1193554E+0	49.821636E-12	-6.9878531E+0	219.15563E-6
-143.92781E-12	-223.25597E-15	0.0000000E+0	-17.124506E-9	-4.4910760E+0	47.926958E-12	-7.1267819E+0	169.81550E-6	-241.00920E-15	0.0000000E+0	-17.124506E-9	1.1115681E+0	48.201564E-12	-7.1419606E+0	235.54712E-6
-146.17230E-12	-228.15227E-15	0.0000000E+0	-17.126752E-9	-5.0341659E+0	46.135949E-12	-7.3090849E+0	197.66945E-6	-232.44693E-15	0.0000000E+0	-17.126752E-9	1.7454275E+0	50.536717E-12	-7.1296029E+0	206.24620E-6
-148.41678E-12	-248.99988E-15	0.0000000E+0	-17.128995E-9	-3.4750681E+0	44.362420E-12	-7.2710896E+0	241.51696E-6	-239.29445E-15	0.0000000E+0	-17.128995E-9	2.9570570E+0	52.943785E-12	-7.0964246E+0	187.45290E-6
-150.66126E-12	-228.13744E-15	0.0000000E+0	-17.131240E-9	-903.30505E-3	48.126329E-12	-7.1076350E+0	214.03747E-6	-235.97668E-15	0.0000000E+0	-17.131240E-9	5.9913750E+0	57.071303E-12	-6.9902320E+0	160.73762E-6
-152.90580E-12	-249.41916E-15	0.0000000E+0	-17.133484E-9	-6.4399862E+0	44.740989E-12	-7.6503592E+0	259.37616E-6	-257.28928E-15	0.0000000E+0	-17.133484E-9	1.8113645E+0	51.687401E-12	-7.4522104E+0	241.20224E-6
-155.15028E-12	-239.80004E-15	0.0000000E+0	-17.135729E-9	-6.9926915E+0	43.661519E-12	-7.9325657E+0	295.23100E-6	-258.62027E-15	0.0000000E+0	-17.135729E-9	7.2487183E+0	50.165795E-12	-7.0644503E+0	254.07723E-6
-157.39476E-12	-223.86901E-15	0.0000000E+0	-17.137973E-9	-4.1568160E+0	47.852420E-12	-7.8703847E+0	262.37339E-6	-219.79518E-15	0.0000000E+0	-17.137973E-9	3.7821629E+0	55.583548E-12	-7.5536146E+0	204.98758E-6
-159.63925E-12	-246.07768E-15	0.0000000E+0	-17.140218E-9	-1.4631538E+0	48.445095E-12	-7.6921196E+0	268.41773E-6	-232.30013E-15	0.0000000E+0	-17.140218E-9	2.6737742E+0	50.389849E-12	-7.7078104E+0	280.47411E-6
-161.88373E-12	-243.47110E-15	0.0000000E+0	-17.142462E-9	-3.6860442E+0	49.684031E-12	-7.9645796E+0	258.38966E-6	-225.15940E-15	0.0000000E+0	-17.142462E-9	2.6870637E+0	47.759144E-12	-7.8429556E+0	303.57065E-6
-164.12821E-12	-239.66381E-15	0.0000000E+0	-17.144707E-9	2.1647701E+0	48.165506E-12	-7.4844398E+0	276.87222E-6	-235.95256E-15	0.0000000E+0	-17.144707E-9	-2.8130043E+0	49.758996E-12	-8.3165722E+0	278.59278E-6
-166.37269E-12	-219.19695E-15	0.0000000E+0	-17.146951E-9	-286.31821E-3	51.196658E-12	-7.6412992E+0	251.44898E-6	-244.35914E-15	0.0000000E+0	-17.146951E-9	4.0530505E+0	50.530240E-12	-7.7189560E+0	261.97042E-6
-168.61718E-12	-233.41916E-15	0.0000000E+0	-17.149196E-9	2.1571145E+0	56.407729E-12	-7.4371943E+0	175.11890E-6	-234.61606E-15	0.0000000E+0	-17.149196E-9	9.0603819E+0	50.302235E-12	-7.5018997E+0	271.86330E-6
-170.86166E-12	-246.16526E-15	0.0000000E+0	-17.151441E-9	4.1549592E+0	47.568633E-12	-7.1474509E+0	262.05814E-6	-249.72377E-15	0.0000000E+0	-17.151441E-9	4.3606510E+0	50.268879E-12	-8.0972824E+0	270.79941E-6
-173.10620E-12	-243.59760E-15	0.0000000E+0	-17.153685E-9	-6.1030264E+0	51.481111E-12	-8.0491514E+0	227.00032E-6	-218.25941E-15	0.0000000E+0	-17.153685E-9	2.5921926E+0	49.476909E-12	-8.3659868E+0	282.35410E-6
-175.35068E-12	-223.03681E-15	0.0000000E+0	-17.155930E-9	-8.0506983E+0	47.193780E-12	-8.4771910E+0	273.90386E-6	-248.19816E-15	0.0000000E+0	-17.155930E-9	2.4196241E+0	51.301016E-12	-8.4300861E+0	262.47386E-6
-177.59516E-12	-240.47230E-15	0.0000000E+0	-17.158174E-9	-2.1288998E+0	51.695544E-12	-8.0630293E+0	225.97790E-6	-232.23792E-15	0.0000000E+0	-17.158174E-9	9.9269867E+0	54.906829E-12	-7.9399033E+0	232.37086E-6
-179.83964E-12	-223.91385E-15	0.0000000E+0	-17.160419E-9	93.998082E-3	51.552661E-12	-7.9369164E+0	224.38024E-6	-257.78132E-15	0.0000000E+0	-17.160419E-9	7.9376044E+0	55.143265E-12	-8.3602037E+0	251.71853E-6
-182.08413E-12	-217.81729E-15	0.0000000E+0	-17.162662E-9	-2.6072888E+0	47.793939E-12	-8.1937857E+0	266.40572E-6	-240.76973E-15	0.0000000E+0	-17.162662E-9	5.2009268E+0	51.196280E-12	-8.7929955E+0	306.91727E-6
-184.32861E-12	-205.80227E-15	0.0000000E+0	-17.164908E-9	-6.5850754E+0	49.819090E-12	-8.6863222E+0	246.69641E-6	-255.15950E-15	0.0000000E+0	-17.164908E-9	564.94248E-3	54.232768E-12	-9.2986488E+0	284.68078E-6
-186.57309E-12	-257.22878E-15	0.0000000E+0	-17.167151E-9	-4.4777031E+0	57.937415E-12	-8.6582966E+0	149.06468E-6	-253.71765E-15	0.0000000E+0	-17.167151E-9	4.2692986E+0	47.921708E-12	-9.0496798E+0	360.62548E-6
-188.81757E-12	-242.35502E-15	0.0000000E+0	-17.169397E-9	-2.9721551E+0	58.414017E-12	-8.6416092E+0	104.74621E-6	-228.13915E-15	0.0000000E+0	-17.169397E-9	184.94675E-3	42.229081E-12	-9.4548912E+0	398.38007E-6
-191.06211E-12	-239.13537E-15	0.0000000E+0	-17.171640E-9	-5.2288017E+0	47.481182E-12	-8.9394922E+0	216.16262E-6	-236.79913E-15	0.0000000E+0	-17.171640E-9	1.1311504E+0	45.413319E-12	-9.3733826E+0	337.81846E-6
-193.30659E-12	-231.76789E-15	0.0000000E+0	-17.173885E-9	-3.5968347E+0	48.582874E-12	-8.9323463E+0	207.24580E-6	-246.63488E-15	0.0000000E+0	-17.173885E-9	2.6497929E+0	50.099005E-12	-9.3182249E+0	281.13317E-6
-195.55108E-12	-240.48585E-15	0.0000000E+0	-17.176129E-9	-7.1705151E+0	45.951559E-12	-9.3336554E+0	250.76594E-6	-240.16051E-15	0.0000000E+0	-17.176129E-9	4.5207915E+0	48.504770E-12	-9.2533350E+0	292.65406E-6
-197.79556E-12	-218.98837E-15	0.0000000E+0	-17.178374E-9	967.10742E-3	48.188977E-12	-8.7636528E+0	237.12129E-6	-252.65234E-15	0.0000000E+0	-17.178374E-9	6.7070870E+0	56.381344E-12	-9.2345715E+0	223.42190E-6
-200.04004E-12	-241.13231E-15	0.0000000E+0	-17.180620E-9	145.60802E-3	46.553272E-12	-8.8528166E+0	264.05865E-6	-235.97457E-15	0.0000000E+0	-17.180620E-9	4.8874755E+0	46.216576E-12	-9.5263281E+0	338.33858E-6
-202.28452E-12	-241.24867E-15	0.0000000E+0	-17.182863E-9	-7.1712894E+0	51.882543E-12	-9.5250320E+0	209.95268E-6	-213.59539E-15	0.0000000E+0	-17.182863E-9	6.5241094E+0	48.145637E-12	-9.5616217E+0	301.47430E-6
-204.52900E-12	-233.78174E-15	0.0000000E+0	-17.185108E-9	-3.2818713E+0	47.414499E-12	-9.3795576E+0	254.98861E-6	-233.95055E-15	0.0000000E+0	-17.185108E-9	6.4153895E+0	53.115311E-12	-9.8080473E+0	252.80824E-6
-206.77349E-12	-237.90380E-15	0.0000000E+0	-17.187352E-9	-4.7358255E+0	48.951197E-12	-9.6091785E+0	251.08803E-6	-239.42900E-15	0.0000000E+0	-17.187352E-9	2.2822812E+0	51.620874E-12	-10.275210E+0	280.76820E-6
-209.01797E-12	-222.15174E-15	0.0000000E+0	-17.189597E-9	-6.5522084E+0	50.308639E-12	-9.9475641E+0	243.12100E-6	-261.83694E-15	0.0000000E+0	-17.189597E-9	3.3424573E+0	42.964573E-12	-10.257334E+0	364.44794E-6
-211.26251E-12	-228.01517E-15	0.0000000E+0	-17.191841E-9	-2.2318430E+0	47.014032E-12	-9.6395998E+0	279.43004E-6	-257.53550E-15	0.0000000E+0	-17.191841E-9	8.1086531E+0	48.998246E-12	-10.028624E+0	278.80745E-6
